Review,Rating
"Já estou usando o aparelho por cerca de uma semana e meia e nunca estive tão satisfeita com uma compra! O celular cumpre até mais do que promete, as câmeras fazem fotos maravilhosas, o celular é muito rápido e simples para mexer. Como faço faculdade acabo exigindo um pouco mais dele para fazer minhas atividades e avaliações e ele não me deixa na mão. Comigo a bateria dura um pouco mais de 24 horas, mas nunca o deixo abaixo de 15%, o carrego desligado e ele demora uma hora e pouco para ter a carga completa, o celular não aquece nadinha, o carregador aquece bem pouquinho (o que é normal), o meu veio na versão global e com a nota fiscal no produto, mas recomendo perguntarem antes ao vendedor, vem com uma capinha, a chave para abrir o compartimento do chip, o manual e um termo de garantia, o carregador e o cabo, não vem com o fone, mas é algo normal. Recomendo que analisem bem o vendedor antes de comprar para não caírem em golpes, não olhem apenas o preço, comprei com a Loja Fenix e super recomendo, o celular chegou uma semana antes do início do prazo de entrega e eles responderam minhas dúvidas muito rapidamente. As câmeras são realmente boas e proporcionam registros maravilhosos, a resolução da tela é muito boa e não deixa a desejar, os autofalantes são bons e o reconhecimento digital e facial são rápidos e precisos, ele também é ótimo para jogos e tem uma sensibilidade excepcional.
Super recomendo o celular, Xiaomi não decepciona, você tem um celular melhor que os da Apple com um preço muito mais acessível.",5
Celular possui um custo-beneficio excelente. Boa tela/resolução e boa bateria. Câmera é mediana como esperado para esse valor.,5
"Aparelho muito bonito, a entrega foi antes do prazo estabelecido. Recomendo tanto o aparelho quanto o vendedor.",5
Muito bom o celular,5
"O produto é ótimo,mas o vendedor start magazine não envia a nota nem com mil solicitações, se vc tiver algum problema com o aparelho e precisar levar em uma assistência técnica, vai ficar na mão.",5
"Your browser does not support HTML5 video.
 Cumprir o que foi dito , entrega super Rapida",5
"Perfeito, 100% original e chegou muito antes do prazo de entrega.",5
A bateria dura bastante e a câmera capta imagens lindas. Um excelente celular!,5
"Tive um problema com a Nota Fiscal, porém depois de uma troca de email foi solucionado, excelente produto!",5
"Celular ótimo, excelente custo benefício",5
Ótimo produto,5
Muito bom mesmo!!!,5
"ótimo celular e bom custo benefício, tenho há um ano e não me arrependo",5
São boas. Cumpre o anunciado.,5
Ótimo custo benefício! Chegou antes do prazo!,5
Gostei muito desse Celular,5
"Ótimo smartphone, bateria dura bastante pra uso ""básico"", câmera excelente, tanto para vídeos quanto para fotos, ótimo espaço de armazenamento e processador que da conta de rodar vários apps simultaneamente.",5
"O produto chegou em perfeita ordem!
Estou muito satisfeito pela qualidade. Acredito que se fosse fazer um único adendo, seria a respeito do fone que o aparelho não tem. Entretanto não é de extrema importância pra mim",5
"Aparelho chegou dentro do prazo e em ótimo estado. Funcionalidade ok! A única coisa ruim, foi q enviaram uma película de brinde e essa chegou quebrada, acho q no trajeto. Mas o aparelho chegou em ótimo estado e bem embalado.",5
Celular completo superou minhas expectativas,5
"O produto chegou em perfeito estado, como especificado, e a entrega foi super rápida, bem antes do prazo estipulado. Aparelho original. Company Star foi a empresa parceira.",5
"O aparelho é ótimo,a câmera é perfeita e a bateria dura bastante.
Adorei",5
Bom celular veio lacrado com tudo funcionando normalmente.,5
nao tenho oque reclamar produto otimo,5
"O aparelho é muito bom, superou as minhas expectativas. Para o uso no dia a dia é ideal. O produto de fato é original, veio disponível atualização do sistema operacional e da MIUI.
O carregador não é versão nacional, veio com padrão americano, mas funciona bem com adaptador.
A versão do aparelho é de fato global.
O aparelho veio acompanhado de: cabo e carregador, capinha,chave de abertura para inserir o chip e cartão de memória, e manuais de instrução em vários idiomas.",5
"O produto chegou bem embalado, chegou bem antes do prazo estipulado e em perfeito estado, novo, tudo lacrado, com carregador padrão brasileiro.",5
Excelente produto,5
"Chegou bem antes do prazo e o celular é lindo, amei as câmeras, sempre tive Samsung, mas a Xiaomi me conquistou com esse celular. Sem dúvidas melhor custo benefício. Único problema é o carregador assim como nos outros comentários, mas nada como um adaptador para resolver.",5
"Qualidade ótima ,",5
muito bom kkkkk comprei faz tempo e esqueci de fazer a avaliação sksksksk,5
"Celular perfeito até então, fiquei impressionada!
Chegou bem antes do previsto. Não veio nota fiscal e o carregador não é padrão brasileiro, únicas coisas diferentes.",5
"Ótimo custo benefício, perfeito pra quem quer um celular bom sem gastar mt, o problema é que a pelicula dele veio quebrada kkk, mas fora isso o celular é perfeitop",5
"A entrega foi muito rápido Questão de dois dias, pacote muito bem embalado e produto lacrado, vendedor m i Cell recomendo. E a cartinha que acompanha é tudo. Vlw",5
"Gostei do produto,superou minhas expectativas.",5
Um ano com ele e continua muito bom. Recomendo!!,5
Já conhecia a exvet qualidade,5
"Chegou rápido, ótimo produto e comunicação excelente entre remetente, destinatário e correios.",5
"Produto de qualidade, entrega super rápida e quem estiver na duvida pode comprar que vale muito a pena. Vendedor de super confiança.",5
"Produto excelente , supriu minhas necessidades de forma maravilhosa, e sem falar a otima atençao do vendedor do produto comigo em tirar todas as duvidas e de mandar o produto no dia marcado!!!! PARABÉNS EXCELENTE TRABALHO",5
Chegou tudo certinho e estou gostando bastante.,5
Gostei.,5
O produto muito bom,5
"Boa tarde pessoal,

Se você está com duvida de saber se o seu produto é verdadeiro ou falsificado peça o IMEI ou veja o IMEM do celular e confira no site da xiaomi se é verdadeiro https://www.mi.com/global/verify/#/en/tab/imei.

O meio veio certinho e é Original, a única coisa ruim e que não é um grande problema é o carregador. De resto tudo OK.",5
muito bom recomendo,5
Qualidade da câmera,5
Amei! Perfeito,5
O produto em si é ótimo e atendeu o que eu procurava mas fiquei chateada com o rastreio da entrega... no site da Amazon nao foi atualizado e custei a conseguir rastrear na entregadora. De resto ta ok,5
Muito bom! Atendeu às minhas expectativas!,5
"Adorei o celular. Ótimas câmeras, tela, performance, tudo. Uma pena que fui assaltado e levaram com um mês de uso. Comprarei outro igual.",5
"Bom, o produto dispensa comentários. O celular é top e o produto tamb chegou super rápido.",5
"O produto tem o peso ideal, ótima qualidade de câmera, a duração da bateria até o momento está ótima, o celular corresponde às necessidades de qualquer pessoa, ainda mais vantajoso pelo custo benefício. E ainda veio um adaptador do vendedor! Excelente!",5
Muito bom,5
Produto de boa qualidade,5
"Maravilhoso , sem falar que chegou antes da data prevista",5
Produto veio bem embalado. É de ótima qualidade e acompanha até uma capinha.,5
"Atende as expectativas, achei que geraria mais impacto no desempenho e na vdd não gerou tanto assim, até agora, não sei mais tarde",5
Top,5
"O Produto veio em menos de 1 semana, entregaram muito rápido, chegou tudo certinho, e para aqueles que vao comprar, ele ja vem com capinha junto, n é necessário comprar uma outra n, o unico problema é q a xiaomi n vem com fones de ouvidos e tem q comprar a parte :)",5
"Gostei bastante do produto, o único problema é o carregador padrão europeu, mas de resto gostei bastante, pedi em uma quinta-feira e ele chegou na terça da outra semana já, bem antes do prazo estipulado. Achei que eu gostaria menos, de verdade.. me impressionei.",5
"Celular top de linha, a qualidade da câmera e excelente.",5
original. chegou antes do prazo.,5
"Ótimo custo-benefício, estou bem satisfeito.",5
"Produto exatamente como a descrição, chegou bem antes do prazo, necessariamente 15 dias antes, em perfeitas condições sem nenhuma avaria na caixa, veio com nota fiscal, nada a reclamar, super satisfeita com o aparelho.",5
celular atende as necessidades do meu filho,5
Adorei pelo valor de mercado devolveu as espectativas. Telefone barato robusto.,5
Adorei meu xiaomi note 8 chegou tudo certinho e dentro do prazo....muito obg🥰,5
"Um aparelho lindo com ótimo custo benefício, vendedor atencioso entregou muito antes do prazo, muito bem embalado.",5
Ótimo atende todas as minhas necessidades.,5
É o que se espera de um xiaomi,5
Melhor Para mim jogar,5
"Excelente celular para utilizar no trabalho e no dia a dia, câmera muito boa sem precisar de ajustes para manter o foco e nitidez, bateria dura o dia todo em uso constante de ligações, câmera e mensagens.

Obs: não vem com o carregador padrão do BR.",5
"Realmente a qualidade do produto é surpreendente. Qualidade da tela física, design do sistema operacional, qualidade da câmera são pontos que realmente se destacam no aparelho pelo valor do mesmo. O mesmo tem tecnologia de reconhecimento facial e leitor de digital para desbloqueio da tela e apps.

Vale a compra.",5
"Pra trabalhar
Bateria dura bastante e a Câmara e muito Boa",5
Eu comprei um note 8 o sinal do Wifi fica caindo o carregador não é padrão brasileiro antes comprar o vendedor mim falou que vinha no padrão brasileiro mas não veio que decepção,5
"Excelente Produto. A bateria dura bastante, a câmera tira fotos com qualidade muito satisfatório, tem o recurso de reconhecimento facial que é bem interessante.
Estou muito satisfeita!!",5
Melhor celular que eu já tive câmera excelente recomendo com certeza,5
"Carregador não veio padrão Brasil, de resto celular muito bom.",5
Bateria dura mto e a câmera é perfeita,5
"Já faz um tempo que comprei e não tenho o que reclamar, a bateria dura bastante e o desempenho é excelente.",5
Ótimo custo benefício,5
Bateria descarregar muito rápido,5
Melhor custo benefício do mercado brasileiro,5
Celular excelente.,5
Ótimo celular e melhor custo benefício. Vale muito a pena. Entregue na data prevista e parabéns para a loja!,5
Comprei pra meu irmão e ele amou! Veio com capinha e película de brinde!!,5
Veio em perfeito estado e funcionamento,5
Cumpre o prometido chegou em menos de 24 horas... super indico,5
"Até o presente momento o Smartphone tem atendido as necessidades de maneira excelente. A qualidade técnica atende as expectativas, tendo um processador rápido com ótima memória de processamento. O espaço de armazenamento é grande, não sendo necessário mais que os 64gb. A câmera também tem ótima qualidade e diversos modos de fotografia e vídeo. Ainda não explorei toda a capacidade, mas estou satisfeito com o aparelho.",5
"Muito bom é o terceiro que compro aqui na amazon sem ter o que reclamar, produto ótimo tanto para jogar quanto para outros usos pessoais, aparelho bonito e rápido.",5
