Review,Rating
Super product in this price,5
Good,5
Very nice,5
Product is good but camera quality is not good,5
You send me invoice hard copy is half cutting please other taim send full copy,5
Good performance,5
"This phone was recommended by my son for offical work and I picked beautiful blue, looks good, and beautiful in a lady's hand..",5
Good product,5
Nice product,5
It's best under this price,5
"Just got it, I shall post reviews pretty soon. By the way we are already Redmi familiar fans.",5
It’s nice phone,5
"Best phone ....in lowest Price.Stand front of 21-30 thousand Price Branded Phone.😇😇😇😇😇
Thanks a lot Amazon .....i loved 💖💖💖💐",5
Nice,5
Very nice product,5
Value for money and beautiful piece,5
Always good,5
Batry back is nice,5
Good,5
Nice mobile.. Money saver.,5
Nc,5
Good,5
Awesome,5
Better in this segment,5
Good,5
"Best camera, i like camera.",5
"Battery and finger print is awesome , Camera quality is not that much high . Purchased this phone for my family member.👍👍👍",5
It is good,5
"1½ day battery life
Good camera",5
Amazing phone,5
Mobile is ok for normally using person,5
Nic mobile,5
Nice mi iPhone,5
Excellent product,5
Worth for money,5
Jitna tarif karo utna kam hai iss phone k liye price k according best hai ye phone.,5
Girl Frnd,5
Good,5
"Camera quality is gud ,appearance is gud",5
Good,5
Good,5
Excellent,5
Excellent phone,5
Display is good,5
Good phone in this budget with good camera sound and battery.,5
Very nice 👍phone under ₹9000,5
"Handy to use ,packaging was great . These qualities ram and rom in such a range is difficult to find . I bought it with a bank offer . So it costs me less. Happy with this buy",5
"Best phone in reasonable price, battery backup is good
Camera is also, click good quality pic night mode is also good.
Happy with phone. 😊😊😊😊",5
Good phone,5
Ok,5
Good,5
One,5
Nice and well and good 💞,5
Nice product,5
Nice and quick delivery,5
Excellent phone in this price tag.,5
I am always happy excellent product 😍😍😍😍😍,5
This is good product for regular use and in budget.,5
"Your browser does not support HTML5 video.
 Best in quality",5
Nice,5
Excellent phone!,5
Good,5
Like,5
Like,5
Like,5
Nice,5
Good phone,5
👍,5
Thanks,5
Like,5
Like,5
Timely delivered. Feelings good. Happy to use Amazon service,5
Good picture quality.. handy slim trim phone love it.. battery backup is good,5
Ok,5
Quality is good,5
Only one problem there is no fingerprint option but overall mobile is very good,5
"Fingerprint reader is good but is small.
Battery life is fine
Camera quality is average but OK for price",5
"Amazing mobile
All in one of the pic",5
Camera quality is not good but every thing is fair,5
Like in this price,5
Good,5
Nce,5
Good working,5
Redme at its best. Good deal from Amazon. Exchange was also done smmothly.,5
Superb,5
My speaker is bad,5
Nice! This is good.,5
Nice mobile with good battery backup,5
"Camera quality average
Only one camera work",5
In this mobile I am playing ff it was hanging when the squad was infront of me it will happen any once only I will should you refer to take this mobile,5
I like the colour.,5
Nice phone,5
Its good with in budget price,5
Mobail is best but cemra not good,5
Very nive,5
Very nice phone,5
This product is amazing I didn't expect such a good product. Everything is awesome.,5
Average,5
Yes,5
Good,5
No earphone with the instrument,5
Good,5
Super,5
good one,5
Very bad camera,5
Purchased the item mainly for my child's online class. It is giving excellent service. Useful and economical with very good battery life,5
Good,5
Budget friendly,5
Good,5
"Camera Quality Is Best.
Nice Battery Backup
Fingerprint Is good.",5
Good,5
Fingerprint . Battery camera is ok,5
Ok ok,5
As expected. Product is nice. Value for money.,5
A very good quality at low cost superb just superb,5
Overall it's a good budget smartphone,5
It's very nice,5
Like battery fingerprint camera,5
Good,5
"I received very good product MI 9 from Amazon , no issues with the phone works well, long battery life even with gps and net on as I had to buy this phone in emergency replacement for my old phone, worth for the price",5
Very nice 👌,5
Good,5
Nice one,5
Very very very ultimate fast nd furious gajab moj kardi bete moj kardi..,5
Super,5
NIC mobile,5
Worth buying,5
Very nice,5
Ok,5
Superb phone go and buy,5
Nice product all good qualities,5
Ok,5
Very good product,5
"Will not find a better phone in this price range. It's good for surfing, YouTube, not for heavy gaming. Small games run good. Have other phones comparing with mi note 9 pro. It's slower. Charging time is standard 70 minutes for full. This phone assures of reliability as built quality is very good",5
Nice phone 🙂,5
"Camera quality, battery and touchscreen is the plus point. Super fast at such a price.",5
"I like this product .its look, what to say super.",5
Nice,5
Very good,5
All over good,5
It's very nice & thanks to Amazon for every time..,5
3.5 camera quality,5
Nice mobile big battery I like it,5
good phone,5
Good,5
The overall performance of the phone is very good but the camera is not very much when compared to other phones pixel rate is I don't know it's not good also. the alarm option alarm it is not at all making any sound. When you set an alarm it is very hard to hear the alarm sound,5
Good working,5
I linked,5
Excellent value of money.. Thanks Amazon,5
Nice,5
Super,5
Super amzing,5
Good,5
excellent,5
Awesome phone,5
camera quality is nice.... battery life is good,5
I like battery power and fingerprint,5
I like the product its battery life is very good its speakers are osm but camera quality is bit bad.,5
Very nice,5
osm phone,5
Very very Nice mobile,5
"Awesome phone with a great display and camera.this product is awesome.camera is 2/5 battery 4/5perfomance 5/5design 5/5
Good product.
@Amazon.",5
Finger print and battery life is awsome but camera level is moderate. Under this price all are ok.,5
Very nice product,5
Battery life is ok but camera quality is not good and everything else is all right. According to the money,5
I like it redmi 9,5
Super,5
Awesome phone,5
मुझे डिस्प्ले पसंद नहीं आए बहुत बड़ा है,5
Very happy with the product!! 😄,5
"I this model very much, because of camera quality is awesome.",5
GOOD 4G SMARTPHONE AT THIS PRICE,5
Good product as compare to other brand phone,5
Great phone. Value for money. True value,5
Good,5
Excellent 👌,5
Excellent phone at this price range,5
Camera is not good,5
Nice i like its packaging and also love this product very nice👍👍👍👍👍,5
Good,5
Like,5
Nice,5
Very good mobile phone. I am very excited about this.,5
Very nice phone with a great battery backup and have fingerprint sensor,5
Nice phone 📞📞📞📱📱,5
Good specifications for this money.,5
"Works perfectly
Just look the specs",5
Good product,5
Nice!,5
Good product,5
Like,5
"Best buy under ₹10,000. 3 camera setup with fingureprint reader. Battery life of 2 days on normal usage.",5
"Very good product, battery life 👌 Camera quality very good. Very worthy product",5
I like this mobile very much because of the battery standby time. I have bought it for my kids online class. The battery charge decreases 20% only after using 4 hours of online class. This is very fine when compared with other mobiles.,5
Nice mobile,5
Good Mobile Set,5
Super phone,5
Nice,5
Very fantastic phone company to the world,5
Nice,5
Very nice and very helpful mobile in low price,5
All ok,5
like,5
Finger print and Battery quality is goot but camera Quality is Low.,5
"Your browser does not support HTML5 video.
 Nice👍",5
Nice product on this price range loved it,5
Product us good,5
All are good,5
"Fingerprinted, battery life and camera quality is good.",5
the phone performance is totaly worth you can with it,5
Nice product but sound quality is not very good,5
It's good quality,5
Good,5
Good mobile redmi 9 👌👌,5
"Too bad, it only got worse in 20 days, the fingerprint sensor is too bad",5
Value for money,5
Good for office use mobile,5
Good,5
Good quality,5
Hii,5
wonderful,5
Excellent,5
Nice product,5
Good,5
Very Good,5
Good product,5
Very fast delivery. Good experience.,5
Small,5
I used sins 2 month work good this phone,5
Good product,5
"You must buy this phone , great battery backup smooth running full time",5
Nic,5
Good products,5
Osm product,5
Great mobile,5
Nice phone under this price range. It nice go for it 😊,5
Super,5
Very nice product,5
Camera,5
Super,5
Good,5
Good,5
Best in range,5
Nice,5
superrrrrr.,5
Good,5
Especially battery backup is good,5
Very nice,5
Very good,5
Like,5
Finger print is good in quality but battery need to update more according to the mobile phone,5
Good Product,5
Superb phone at this price,5
Good,5
osm,5
Very nice phone. Good quality.,5
Like,5
like,5
Good product,5
Good,5
Love it,5
Good,5
As of now mobile is in good condition only. Value for money,5
good,5
Amazing,5
Amazing size and colour and the performance of phone is good 👍,5
Ok,5
Super,5
Awesome,5
Value for money,5
All good in this price,5
Good,5
Good,5
Super,5
Worth buying,5
Fingerprint Battery life and camera quality are really good,5
"Overall a good budget device, There is no problem at all.
The main thing I liked about the device matte type back finish no glass is used in the back panel.",5
Good quality,5
Superb,5
Excellent,5
I am so addicted to Amazon now that I don't even remember half my orders. They just come and I take them. It's that simple. This product had a exchange option where i had to return my older phone. No problems. The entire process took 10 mins. The executive came took my phone check a few things and game me the new phone and left. Amazing !!,5
Overall Product is good. Back is awesome. Camera is medium not so good. Battery life is good not bad. The fingerprint and Facelock is nice liked it. Buy it is good I think you should buy it.,5
"Excellent Product

Value for money",5
Good quality,5
"Good camera , good battery life,Worth to buy in this price range",5
Value for money! Everything what I expected from a < 10000 cell phone,5
super,5
Wow,5
i like this products.,5
Very nice Phone,5
"It is a exelent product, But it's Camera is very poor quality.",5
Nice,5
"Excellent Phone, thank you Amazon for the quick delivery. For for it true value for money",5
nice,5
best phone under this price range,5
Value for money and nice quality mobile in this price range.,5
Very good gadgets,5
Nice camera best Audio quality,5
good battery life,5
Very good,5
Camara quality and battery life and finger print reader is best,5
Not good,5
Best,5
Good NYC product,5
Good,5
Mobile is Good 👍❤️,5
Good Product with excellent battery life and camera quality at a very reasonable price,5
Camera,5
"Phone be like:
Battery- excellent.
Fingerprint- excellent.
Design- excellent
Camera quality- Good at this average price range.",5
"Your browser does not support HTML5 video.
 Like but pic quality much more",5
Nice,5
Good productus tha,5
nice bro l love you,5
Product is nice,5
Nice,5
Value for money,5
Value for money it's awesome 😎,5
Good quality 👌👌👌,5
Overall worth for money,5
To good,5
Good phone in budget rate range of 9000,5
"Great mobile.
1. Big display Full HD
2. Big battery
3. Good processor
4. Very good build quality (Plastic)
5. 3.5mm Jack",5
"Fingerprint is too small.
Sound of speaker is not up to the mark.
Other things are good.",5
Super,5
Good,5
Good operating system,5
Good,5
"Battery performance is very good long life battery. Camera is decent, fingerprint it's okay. Sometimes mobile little bit lag but okay as per the price.",5
Noce,5
Nice,5
Good,5
So cool,5
best porcdat,5
Excellent quality product. High rwater esistance .,5
Like,5
"Good product
No damages
On time delivery
Affordable range",5
Superb phone,5
It's good best but one thing I didn't like that it came without earphones and tempered glass,5
Good product,5
Value of money,5
Battery life,5
Camera is not Good,5
Na,5
Nice product,5
Nice phone,5
Nice delivery. Very good product in this prise range 👍 value of money 💰,5
Nice,5
The product is good.,5
Working good and battery life is good,5
Good,5
V good product,5
"It's a good product for tis rate...
And all is good but is not satisfied..
Working process it's very good...",5
Good product. Worth the price.,5
Nys phone. Easy to use.,5
"I like this mobile very much , more function in low price,",5
Awsm,5
"Your browser does not support HTML5 video.

Advances System Operating this is a new version very better options this is very nice",5
Booom,5
Nice...,5
Very nice phone i love it..,5
Nice mobile in low price,5
LIKE,5
Nice phone.... I just love it.,5
Good,5
I liked each and every thing of redmi. Thank you Amazon....,5
Nice,5
"I have been using this mobile for 5 months, and",5
This phone is very beautiful and thanks amazon for fast delivery,5
good,5
Good product,5
Camera quality is too good . I love this cell,5
Good product this product is very decent to this price,5
"Since I received Redmi 9, I did not faced any technical or product or hardware related issues.
Battery life is also good and functioning properly.",5
Very very nice product buy this product in 9000 bajet price phone,5
Good,5
Item is very good,5
Nice mobile use,5
"Fingerprint reader is work very fast ,battery life is good and camera 📸 quality is fabolous",5
Cheap and best,5
Veryyyyyyyy good product at good price can go for it,5
giod,5
Fantastic mobile phone,5
Good,5
"Camera, battery, screen size all are perfect.",5
Working very nice 👍👍,5
Nice 😊👍,5
Is it super,5
Great,5
Good product 👍👍 lower price,5
Good,5
"This charges is very good in speed in charging.Body quality is strong and durable.compact in size which makes it easy to carry anywhere. works well with all my iphone and ipad.Durability is good for long time.use this product once because it have good value product.

Happy to have the product",5
100,5
Super osm i like it,5
"It was really an amazing mobile
With no defect
Thank you amazon",5
Excellent,5
Awesome,5
Good,5
It's awesome,5
Nice phone at an affordable price. Can go for it.,5
Te speed catchablity of phone,5
Good,5
Worth the price.,5
Finger print reader taking more time,5
Battery life good,5
Good,5
Camera quality is low,5
Good,5
Amazing touchscreen,5
Good pordek,5
Best,5
"Mobile is so nice ,very good mobile system",5
According to the price this is the best phone...,5
Nice,5
Best mobile fon,5
Good,5
GOOD,5
Value for money,5
I like,5
best of the best quality..awesome 💝💝thnx&love u Amazon👌👌,5
Package was delivered next day after placing the order. I received the phone with proper sealing and no damage. Camera quality is average. A good phone for 9k when compared to others.,5
"I read the reviews after booking the phone and was kind of dismayed. But the phone turned out to be too good for me. Especially in this budget with all these specifications Redmi 9 stands tall among the competitors. As most of the reviews the camera is not supreme but it is appreciable in such a prize. The fingerprint quality, processor and battery life are all very satisfactory.",5
Good product..,5
Like,5
Improve the camera quality and sound quality should also be imoroved,5
Display nice all functions good,5
Magnetic senser is not available,5
Fingerprint reader scans smoothly by only one touch. Bettety storage sufficient and long life. Camera quality so good as per price of this product.,5
Mobile is too good,5
Nice,5
nice phone,5
like,5
Good Quality received,5
Best phone,5
"This is best mobile of the price range, Excellent performance..👍👍",5
Have a good and cheap price phone in the budget Redmi 9 sky 4GB RAM 64GB.trusted product,5
Fantasticl,5
Super,5
Good product..,5
Nice phone in this range. Camera quality is good. Light wait. no burden feel of use continuesly. Over all good product.,5
"I never thought that the phone coming in the budget would be so good, just the camera quality is a little less, all of which is very good. Battery life is amazing",5
Good,5
"Good value of money
Battery backup suuperb",5
Camera is not good,5
Affordable,5
Super,5
Best fingerprint sensor.,5
Good,5
Like,5
Amazing,5
Nice phone,5
PURCHASE IT AS SOON AS POSSIBLE...,5
Smartphone with quality,5
Very nice phone to use at such a low price,5
"Best phone with a decent price... I LOVE IT
#Mi_Lover",5
"Redmi 9 is a amazing phone. It has good camera, battery backup, screen etc. I just love this phone.
#Mi_Love",5
Good but battery life not good,5
Good condition mobile,5
Very good phone but it's design disappointed me.,5
excellent,5
Nice product thnku amazon,5
Liked,5
Good,5
Good,5
Nice phone,5
Everything is good for tis price ......,5
It's very heavy but smartphone is very good,5
Mobile is delivered under schedule timing.,5
Awesome Phone,5
More than expected ☺️,5
Good product. Need to improve camera quality and battery life. Overall good bedget phone in this price segment.,5
Good,5
Better product.,5
"Speed, clarity, camera quality",5
Naice,5
Nice phone,5
Camera is very nice,5
Perfect piece,5
Good Product,5
I am very satisfied with the quality of the handset.,5
Good worth for money,5
Camera fingerprint & face lock very powerful,5
Good product and style design look like primium quality,5
Excellent.,5
Velue for money 👍👍👍👍👈👈👈 MRP 8.999,5
Nice phone,5
Camera performance compare with realme 6pro better than redmi 9 nice,5
Nice one,5
Very good service,5
Nice and really worth it.,5
Good,5
Like,5
Good product,5
"Great battery backup.
Camera quality is little bad",5
Happy good,5
superb,5
Dgdxv xvv,5
Super phone,5
Excellent production,5
Nice phone and good service by Amazon,5
"Nice, but needed to update software. Otherwise phone is excellent.",5
Good,5
Good,5
good,5
nice,5
Good,5
"Best smartphone in this price range. All the features is available in this smartphone.
But not recommended for Heavy Gamer.",5
Superb,5
Best 👍,5
Mutti,5
Everything you will love about this phone except the camera. Rest everything is awesome about this phone in this price,5
Nice Mobile,5
Nice phone,5
Nice phone,5
"I like this phone too much.. Redmi 9 has a
well battery life & fingerprint reader.. Camera quality is not soo gud.. But the clarity is excellent💯. Ai camera is too gud. And this sky blue clr is so charming, above that i expected.",5
Best smart phone 👍👍👍👍👍,5
-,5
Good,5
Mi smart phone,5
Best budget phone. If you don't like gaming than this is the best product for all your need,5
Good luck,5
Good Quality and Easy to use it.,5
"Fingerprint reader is good,
Battery life is excellent,
Camera quality is better",5
Good,5
Very nice,5
Good looking and best performance.,5
Camera 👍| battery 👍👍|. phone 👍👌👍👌,5
Very good nice performance,5
Very very nice sarvice,5
Very best,5
good quality Excellent phone total features good,5
awesome,5
"Best mobile for budget. No complaints , recieved the product as mentioned.

Only thing is with brightness not suitable for sunny day.",5
Good product,5
Very happy with the product... thanks flipkart.,5
This product work properly yet now. All apps are working properly. Bettery backup of phone is good,5
"Good Phone, works well",5
All quality bdiya,5
ph function is easy.,5
Good performance,5
v good,5
Nice phone,5
Nice,5
Amaging phone,5
Best phone suited for upgrade from old smart phone nice camera quality,5
nice product with good range,5
Super,5
Nice phone,5
Good,5
Good product 👍,5
Excellent but camera quality is not as much I expected,5
Good,5
good,5
This mobile phone camera is best . I love thish mobile phone.,5
Good,5
"Good, value for money.",5
Good device,5
Good,5
Better,5
Very nice phone,5
Good quality very nice,5
Good,5
Like it..same phn as comes,5
Nice,5
Fingerprint does not work properly. Battery life is durable.,5
super product in low cost and fast delivery Amazon is sooo good,5
Love the speed of mobile & it's function,5
Awesome,5
Good,5
Supred,5
everything is good.. except camera,5
Camera quality is good,5
Good,5
Good phone,5
Very good mobile,5
Nice,5
"Nice mobile, i loved it.",5
Good,5
Very nice,5
Good,5
Nice product for low cost,5
Diz phone for my sis birthday gift she is very happy,5
Super,5
Best phone in this price,5
It's a very good product.,5
"Best phone to buy at this rate.
My ratings
Front Camera 7/10
Rear Camera 8/10
Fingerprint 10/10
Display 9/10 (-1 for low 1080p resolution)
Design 10/10
Facelock 10/10 (also detect in dark)
Size 10/10
Weight 9/10 (195gm not easy to handle)",5
"A good phone for the price, considering the fact that I researched the features and settled for this phone fornits battery back up and price range nothing to complain about. All advertised features present and working well, bought it for my mother so her requirements were a big enough screen and good battery back up which matches this phone...very happy and content with the product.",5
Ok,5
Good,5
It is a very well made phone.It is made in India,5
Good product,5
Not bad,5
Nice,5
"It's excellent phone,
But camera📷 bad .",5
Battery life Good,5
Good product,5
Good mobile in this price,5
Brilliant,5
Very good quality and smooth for surfing,5
Great,5
Nice redmi9 mobile very nice 👌 👍,5
Good,5
Good phone,5
Nil,5
Iam use mobile phone super,5
"Battery life is awesome,camera quality is not bad, screen quality is good.",5
Best phone von best price,5
"💐💐💐💐💐👇👇👇👇👇💐💐💐💐💐

Nice phone",5
Best specifications at best price,5
Very good according to price,5
A great product no doubt a great buy,5
Nice Phone,5
Good,5
In this budget it's a good phone to buy.,5
Camera quality is good,5
Super,5
Good mobile,5
Worthfull product👍,5
Rate was good,5
"First of all I must thank Amazon for delivering the phone in less than 24 hours. The exchange was hassle free.
I have been using Redmi phones since 5 years. The features present in Redmi 9 are not available at this low price. If you want a all rounder with a limited budget go for it.",5
Camera quality is poor. Other features are okay.,5
Super mobile,5
fast dilavry,5
Good,5
Good phone. Value for money.,5
In this budget it is the best option,5
Improve the screen quality,5
Product is very good,5
100% value for money,5
Very good product,5
Best phone,5
Handset are so Good....,5
All is good with this phone,5
"Good products
I am so happy😊",5
Good,5
Very nice,5
Like,5
Not bad,5
Good packaging farfect,5
It was too good,5
Battery life is good,5
Good,5
I didn't expected this product will be really good 🖤,5
Great for daily use,5
Very good service,5
Good camera quality,5
nice Product,5
Best performance best price,5
Good,5
Good,5
Battery is good,5
Awsome,5
Nice,5
Ausome product valueable for money Best Phone battery life is Ausome Budget Gaming Phone and but camera camera quality is ok,5
GOOD,5
Decent phone. Got it in an offer.,5
Nice for the price,5
It's a value for money mobile.,5
Best in Budget,5
Nice..,5
Good,5
Camera is average.,5
Super product,5
Good,5
Good,5
Perfect please buy,5
Very nice phone,5
Best one👍,5
Good delivery and nice phone but camera is not good for my expectations,5
Nice smartphone,5
This smartphone is better than redmi 5 and 5a beacause my old redmi 5 phone is going hanging after using 1hour and battery quality and screen is good . But one problem camera is not well my old 's camer is better than thi,5
"At first the battery life was amazing, I could go the whole day without charging, now it is started to lessen faster.
Good camera for the price.
Touchscreen is very receptive and good.
Fast processing.

One flaw I found is the ultra saver mode of the phone stopped working within a month. It was so beneficial to keep the phone on during the night and now whenever I click on it the phone restarts.",5
Good discount,5
"Very good battery
Camera is good
Look is also good.
Price Worthy",5
I like this product thanku amazon,5
Is the best mobile of 8 series,5
Good,5
Good,5
Value for money.,5
Goof,5
BEST MOBILE,5
Nice product,5
Camera not clear,5
"Your browser does not support HTML5 video.
 Dislike her",5
Nice product,5
Nice phone,5
It's very good in this price range.,5
I am like.,5
Nice,5
The best phone in amazon great indian sale,5
My mobile restarting,5
Very nice product,5
"Excellent product with good futures.
Good for online class or wednor",5
"Your browser does not support HTML5 video.
 good phon",5
Liked,5
Vera Level,5
BEST FOR RS 7600,5
Excellent,5
"Budget phone , nice experience and colour is amazing",5
Excellent,5
Good👍,5
"Awesome product ,long life battery but camera quality is not so gud i am very happy with this mobile",5
It’s beautiful compatible product excellent features,5
Nice,5
Good,5
Very good,5
working too smooth and a good phone in this range,5
Good one,5
"Battery life is good

Screen is good

Camera is average",5
Nice,5
Super Mobile,5
"Looks good, camera is descent, perfect size and can be used using single hand only.Touch is smooth.",5
Are you interested for watch review,5
mobile was chip price nd best,5
Good,5
It's very reasonable price,5
Thnx,5
Camera quality,5
Nice,5
Nice,5
Simply it is best mobile in low price. Thanks Amazon,5
"Good, as expected",5
Good,5
Good,5
Nice mobile,5
Great,5
Awesome👍👍👍 all good ❤it,5
Nice product under 9000,5
Good phone,5
best phon for 4 64 at low price,5
Nice good quality camera,5
Good product,5
Good phone in this price.,5
Very good quality camera,5
It is good product overall... But its camera is not too good... But otherwise it is awsmmm... any Jelly cover is not there...,5
"Battery quality , screen quality good",5
Good phone and nice processor at this price point..value for money..tnx to redmi...and amazon for fast delivery❤️,5
It's a good product and I like it so.And didn't expect because it's so good,5
Mobile is too good in this range but witdh of the Mobile's screen is not enough.,5
Like,5
Best phone,5
Good,5
Screen quality loved it thank you,5
Price worth,5
"This mobile is very good mobile i like it very much.
This mobile colour is very atracting and glising colour
Good mobile",5
Best quality,5
Nice battery quality but camera is dull,5
Nice,5
Very nice product I am satisfied product,5
Very good,5
Battery quality is good and overall feels smooth,5
"All time best service as well as safe products
I trust on Amazon",5
Battery life is good and camera clarity super.,5
Very good product,5
"2 day battery life, screen quality excellent",5
Very good Product,5
Superb,5
Good,5
I like it,5
Superb phone to use,5
"But no air phone,,n screen guard",5
Overall best mobile in 9 k,5
Good,5
Awsume Product.,5
"I just bought and unboxed it.its a budget friendly Smartphone. in this box contains a Smart Phone,Sim Ejecter Pin,10 W Charger,Micro USB Cable for Charging.HD plus Display

And Operating system is Xiaomi Latest user interface MI UI12 .

Water Coating ,in this price range its display and sound is not bad.
And better experience.

Demerrits is
Not a fast charger ,IR Blaster feature is not available.
It is not a big demerrits .in this price this is an amazing smartphone.
I liked this Phone and recommend my friends because its a budget smartphone.

Now many phones provided everything good more than redmi 9.i repeat its a budget smartphone. That because i recommend my friends.

Anything i missed discuss to you ,sorry about that.
Thankfully
Amazon Customer
More Than Amazon Lover",5
Nice product from mi,5
Redmi phone has good battery life for gamer and for watching movies,5
"It's been a week, so far so good 👍 good buy for this price",5
"Awesome product for this price
I like it
Very fast delivery by Amazon
Good service from delivery boy",5
Good,5
No camera qulity,5
This phone has better battery and storage quality,5
Batter life is good.,5
Mast,5
Excellent,5
Nice,5
Nice product,5
Awesome product for this range. Missing ir sensor,5
I like this mobile because all things is very nice like as camera battery music system etc.,5
Everything is of expected quality,5
Very nice mobile,5
It's a great Budget friendly product,5
Very good product. Feel is like high-end phone.Great look with good battery.,5
Nice,5
Nice mobile,5
Superb,5
"Very nice , a very decent and good product",5
Ys,5
Nice budget phone,5
Excellent smartphone with a very advanced UI and no lag smartphone. Hats off Redmi 👍,5
